schemaVersion,recordType,source_name,source_url,title,authors,paper_url,github_url,github_stars,published_date,collectedAt
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2402.1019,Scalable Federated Learning for AI Agents: Methodologies and Benchmark Study #432,Researcher 51; Co-Author 2,https://arxiv.org/abs/2402.1019,https://github.com/ai-lab/project-24021019,3725,2026-05-10T00:00:00Z,2026-08-11T09:09:01.471915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2404.6306,Scalable Agentic Workflows for AI Agents: Methodologies and Benchmark Study #433,Researcher 36; Co-Author 33,https://arxiv.org/abs/2404.6306,,0,2026-01-16T00:00:00Z,2026-08-11T09:09:01.471915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2408.9917,Scalable Federated Learning for AI Agents: Methodologies and Benchmark Study #434,Researcher 95; Co-Author 77,https://arxiv.org/abs/2408.9917,https://github.com/ai-lab/project-24089917,1172,2026-02-17T00:00:00Z,2026-08-11T09:09:01.471915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2406.2884,Scalable Vision-Language Alignment for AI Agents: Methodologies and Benchmark Study #435,Researcher 12; Co-Author 16,https://arxiv.org/abs/2406.2884,https://github.com/ai-lab/project-24062884,1657,2026-08-14T00:00:00Z,2026-08-11T09:09:01.471915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2408.6321,Scalable Latent Diffusion for AI Agents: Methodologies and Benchmark Study #436,Researcher 75; Co-Author 41,https://arxiv.org/abs/2408.6321,https://github.com/ai-lab/project-24086321,8479,2026-05-21T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2404.1811,Scalable Multimodal Transformers for AI Agents: Methodologies and Benchmark Study #437,Researcher 9; Co-Author 69,https://arxiv.org/abs/2404.1811,https://github.com/ai-lab/project-24041811,9069,2026-05-16T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2405.7949,Scalable Sparse Mixture of Experts for AI Agents: Methodologies and Benchmark Study #438,Researcher 2; Co-Author 83,https://arxiv.org/abs/2405.7949,https://github.com/ai-lab/project-24057949,5110,2026-07-11T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2406.3473,Scalable Agentic Workflows for AI Agents: Methodologies and Benchmark Study #439,Researcher 48; Co-Author 76,https://arxiv.org/abs/2406.3473,https://github.com/ai-lab/project-24063473,446,2026-02-14T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2405.7588,Scalable Vision-Language Alignment for AI Agents: Methodologies and Benchmark Study #440,Researcher 58; Co-Author 69,https://arxiv.org/abs/2405.7588,https://github.com/ai-lab/project-24057588,1288,2026-05-25T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2405.3142,Scalable Latent Diffusion for AI Agents: Methodologies and Benchmark Study #441,Researcher 15; Co-Author 31,https://arxiv.org/abs/2405.3142,https://github.com/ai-lab/project-24053142,2985,2026-05-28T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2403.6134,Scalable Vision-Language Alignment for AI Agents: Methodologies and Benchmark Study #442,Researcher 70; Co-Author 21,https://arxiv.org/abs/2403.6134,,0,2026-01-10T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2404.5267,Scalable Synthetic Data Generation for AI Agents: Methodologies and Benchmark Study #443,Researcher 83; Co-Author 26,https://arxiv.org/abs/2404.5267,,0,2026-05-11T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2404.2546,Scalable Preference Optimization for AI Agents: Methodologies and Benchmark Study #444,Researcher 60; Co-Author 54,https://arxiv.org/abs/2404.2546,https://github.com/ai-lab/project-24042546,3943,2026-03-19T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2407.8651,Scalable Reward Modeling for AI Agents: Methodologies and Benchmark Study #445,Researcher 48; Co-Author 66,https://arxiv.org/abs/2407.8651,https://github.com/ai-lab/project-24078651,4378,2026-07-24T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2408.9546,Scalable Model Quantization for AI Agents: Methodologies and Benchmark Study #446,Researcher 63; Co-Author 54,https://arxiv.org/abs/2408.9546,https://github.com/ai-lab/project-24089546,6807,2026-04-10T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2403.3526,Scalable Graph Neural Networks for AI Agents: Methodologies and Benchmark Study #447,Researcher 47; Co-Author 56,https://arxiv.org/abs/2403.3526,,0,2026-06-24T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2408.2209,Scalable Reasoning Engine for AI Agents: Methodologies and Benchmark Study #448,Researcher 5; Co-Author 91,https://arxiv.org/abs/2408.2209,https://github.com/ai-lab/project-24082209,6002,2026-02-22T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2403.5645,Scalable Reward Modeling for AI Agents: Methodologies and Benchmark Study #449,Researcher 84; Co-Author 13,https://arxiv.org/abs/2403.5645,https://github.com/ai-lab/project-24035645,7515,2026-02-23T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2407.2795,Scalable Multimodal Transformers for AI Agents: Methodologies and Benchmark Study #450,Researcher 40; Co-Author 54,https://arxiv.org/abs/2407.2795,https://github.com/ai-lab/project-24072795,686,2026-01-12T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2406.5747,Scalable Agentic Workflows for AI Agents: Methodologies and Benchmark Study #451,Researcher 74; Co-Author 89,https://arxiv.org/abs/2406.5747,https://github.com/ai-lab/project-24065747,8957,2026-01-16T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2405.5703,Scalable Vision-Language Alignment for AI Agents: Methodologies and Benchmark Study #452,Researcher 74; Co-Author 92,https://arxiv.org/abs/2405.5703,,0,2026-08-15T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2402.2321,Scalable Federated Learning for AI Agents: Methodologies and Benchmark Study #453,Researcher 25; Co-Author 38,https://arxiv.org/abs/2402.2321,https://github.com/ai-lab/project-24022321,7686,2026-01-16T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2405.2653,Scalable Sparse Mixture of Experts for AI Agents: Methodologies and Benchmark Study #454,Researcher 51; Co-Author 96,https://arxiv.org/abs/2405.2653,https://github.com/ai-lab/project-24052653,2111,2026-01-26T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2406.4661,Scalable Agentic Workflows for AI Agents: Methodologies and Benchmark Study #455,Researcher 55; Co-Author 26,https://arxiv.org/abs/2406.4661,,0,2026-04-23T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2406.8135,Scalable Latent Diffusion for AI Agents: Methodologies and Benchmark Study #456,Researcher 17; Co-Author 31,https://arxiv.org/abs/2406.8135,,0,2026-03-20T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2404.3591,Scalable Multimodal Transformers for AI Agents: Methodologies and Benchmark Study #457,Researcher 57; Co-Author 81,https://arxiv.org/abs/2404.3591,,0,2026-08-26T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2405.7962,Scalable Multimodal Transformers for AI Agents: Methodologies and Benchmark Study #458,Researcher 48; Co-Author 51,https://arxiv.org/abs/2405.7962,https://github.com/ai-lab/project-24057962,7165,2026-03-10T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2408.3375,Scalable State Space Architecture for AI Agents: Methodologies and Benchmark Study #459,Researcher 25; Co-Author 30,https://arxiv.org/abs/2408.3375,https://github.com/ai-lab/project-24083375,8969,2026-03-28T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2405.5413,Scalable Model Quantization for AI Agents: Methodologies and Benchmark Study #460,Researcher 59; Co-Author 11,https://arxiv.org/abs/2405.5413,https://github.com/ai-lab/project-24055413,8806,2026-08-25T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2402.7652,Scalable Long-Context Attention for AI Agents: Methodologies and Benchmark Study #461,Researcher 33; Co-Author 9,https://arxiv.org/abs/2402.7652,,0,2026-02-21T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2402.2185,Scalable Chain-of-Thought Prompting for AI Agents: Methodologies and Benchmark Study #462,Researcher 29; Co-Author 5,https://arxiv.org/abs/2402.2185,,0,2026-07-28T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2409.7464,Scalable Model Quantization for AI Agents: Methodologies and Benchmark Study #463,Researcher 55; Co-Author 19,https://arxiv.org/abs/2409.7464,,0,2026-08-18T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2407.6971,Scalable Reward Modeling for AI Agents: Methodologies and Benchmark Study #464,Researcher 53; Co-Author 20,https://arxiv.org/abs/2407.6971,https://github.com/ai-lab/project-24076971,8830,2026-08-11T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2404.9433,Scalable Model Quantization for AI Agents: Methodologies and Benchmark Study #465,Researcher 5; Co-Author 59,https://arxiv.org/abs/2404.9433,https://github.com/ai-lab/project-24049433,5868,2026-03-22T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2409.4412,Scalable Reasoning Engine for AI Agents: Methodologies and Benchmark Study #466,Researcher 49; Co-Author 79,https://arxiv.org/abs/2409.4412,,0,2026-01-24T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2405.2207,Scalable Preference Optimization for AI Agents: Methodologies and Benchmark Study #467,Researcher 50; Co-Author 82,https://arxiv.org/abs/2405.2207,https://github.com/ai-lab/project-24052207,8541,2026-05-27T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2402.6448,Scalable Long-Context Attention for AI Agents: Methodologies and Benchmark Study #468,Researcher 77; Co-Author 55,https://arxiv.org/abs/2402.6448,https://github.com/ai-lab/project-24026448,5215,2026-04-16T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2407.5139,Scalable State Space Architecture for AI Agents: Methodologies and Benchmark Study #469,Researcher 52; Co-Author 86,https://arxiv.org/abs/2407.5139,https://github.com/ai-lab/project-24075139,4165,2026-08-10T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2402.1312,Scalable Chain-of-Thought Prompting for AI Agents: Methodologies and Benchmark Study #470,Researcher 22; Co-Author 44,https://arxiv.org/abs/2402.1312,https://github.com/ai-lab/project-24021312,8577,2026-01-13T00:00:00Z,2026-08-11T09:09:01.472914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2401.1483,Scalable Agentic Workflows for AI Agents: Methodologies and Benchmark Study #471,Researcher 54; Co-Author 22,https://arxiv.org/abs/2401.1483,,0,2026-06-28T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2401.3326,Scalable Graph Neural Networks for AI Agents: Methodologies and Benchmark Study #472,Researcher 43; Co-Author 3,https://arxiv.org/abs/2401.3326,https://github.com/ai-lab/project-24013326,6202,2026-03-22T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2403.3849,Scalable Multimodal Transformers for AI Agents: Methodologies and Benchmark Study #473,Researcher 86; Co-Author 73,https://arxiv.org/abs/2403.3849,,0,2026-07-18T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2408.8555,Scalable Federated Learning for AI Agents: Methodologies and Benchmark Study #474,Researcher 7; Co-Author 79,https://arxiv.org/abs/2408.8555,,0,2026-04-20T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2403.7837,Scalable Reasoning Engine for AI Agents: Methodologies and Benchmark Study #475,Researcher 40; Co-Author 67,https://arxiv.org/abs/2403.7837,https://github.com/ai-lab/project-24037837,8117,2026-03-11T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2406.2016,Scalable Preference Optimization for AI Agents: Methodologies and Benchmark Study #476,Researcher 67; Co-Author 16,https://arxiv.org/abs/2406.2016,,0,2026-08-12T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2402.3266,Scalable Multimodal Transformers for AI Agents: Methodologies and Benchmark Study #477,Researcher 39; Co-Author 91,https://arxiv.org/abs/2402.3266,https://github.com/ai-lab/project-24023266,270,2026-04-27T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2402.1446,Scalable Long-Context Attention for AI Agents: Methodologies and Benchmark Study #478,Researcher 24; Co-Author 22,https://arxiv.org/abs/2402.1446,https://github.com/ai-lab/project-24021446,400,2026-05-12T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2405.1933,Scalable Model Quantization for AI Agents: Methodologies and Benchmark Study #479,Researcher 11; Co-Author 24,https://arxiv.org/abs/2405.1933,https://github.com/ai-lab/project-24051933,3669,2026-03-22T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2407.1378,Scalable Model Quantization for AI Agents: Methodologies and Benchmark Study #480,Researcher 87; Co-Author 14,https://arxiv.org/abs/2407.1378,https://github.com/ai-lab/project-24071378,6705,2026-08-15T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2401.4237,Scalable Chain-of-Thought Prompting for AI Agents: Methodologies and Benchmark Study #481,Researcher 49; Co-Author 26,https://arxiv.org/abs/2401.4237,https://github.com/ai-lab/project-24014237,7275,2026-01-12T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2404.6840,Scalable Preference Optimization for AI Agents: Methodologies and Benchmark Study #482,Researcher 72; Co-Author 38,https://arxiv.org/abs/2404.6840,https://github.com/ai-lab/project-24046840,301,2026-02-14T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2407.1834,Scalable Graph Neural Networks for AI Agents: Methodologies and Benchmark Study #483,Researcher 41; Co-Author 96,https://arxiv.org/abs/2407.1834,https://github.com/ai-lab/project-24071834,1897,2026-06-20T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2401.2939,Scalable Reward Modeling for AI Agents: Methodologies and Benchmark Study #484,Researcher 66; Co-Author 2,https://arxiv.org/abs/2401.2939,,0,2026-08-10T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2408.5527,Scalable Preference Optimization for AI Agents: Methodologies and Benchmark Study #485,Researcher 20; Co-Author 83,https://arxiv.org/abs/2408.5527,https://github.com/ai-lab/project-24085527,1425,2026-05-10T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2406.7282,Scalable Sparse Mixture of Experts for AI Agents: Methodologies and Benchmark Study #486,Researcher 25; Co-Author 86,https://arxiv.org/abs/2406.7282,https://github.com/ai-lab/project-24067282,7126,2026-05-22T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2408.3815,Scalable Agentic Workflows for AI Agents: Methodologies and Benchmark Study #487,Researcher 67; Co-Author 15,https://arxiv.org/abs/2408.3815,https://github.com/ai-lab/project-24083815,1705,2026-08-17T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2405.4185,Scalable Sparse Mixture of Experts for AI Agents: Methodologies and Benchmark Study #488,Researcher 66; Co-Author 77,https://arxiv.org/abs/2405.4185,https://github.com/ai-lab/project-24054185,7003,2026-03-21T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2409.1821,Scalable State Space Architecture for AI Agents: Methodologies and Benchmark Study #489,Researcher 98; Co-Author 59,https://arxiv.org/abs/2409.1821,https://github.com/ai-lab/project-24091821,8987,2026-02-18T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2406.7396,Scalable Agentic Workflows for AI Agents: Methodologies and Benchmark Study #490,Researcher 12; Co-Author 37,https://arxiv.org/abs/2406.7396,,0,2026-04-12T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2408.6698,Scalable Reasoning Engine for AI Agents: Methodologies and Benchmark Study #491,Researcher 9; Co-Author 32,https://arxiv.org/abs/2408.6698,https://github.com/ai-lab/project-24086698,8055,2026-01-12T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2406.7303,Scalable Reasoning Engine for AI Agents: Methodologies and Benchmark Study #492,Researcher 11; Co-Author 2,https://arxiv.org/abs/2406.7303,https://github.com/ai-lab/project-24067303,8977,2026-05-13T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2401.1089,Scalable State Space Architecture for AI Agents: Methodologies and Benchmark Study #493,Researcher 65; Co-Author 72,https://arxiv.org/abs/2401.1089,,0,2026-04-22T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2404.1024,Scalable Synthetic Data Generation for AI Agents: Methodologies and Benchmark Study #494,Researcher 26; Co-Author 78,https://arxiv.org/abs/2404.1024,https://github.com/ai-lab/project-24041024,6022,2026-06-14T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2401.9286,Scalable Sparse Mixture of Experts for AI Agents: Methodologies and Benchmark Study #495,Researcher 20; Co-Author 1,https://arxiv.org/abs/2401.9286,https://github.com/ai-lab/project-24019286,5394,2026-07-15T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2402.5878,Scalable State Space Architecture for AI Agents: Methodologies and Benchmark Study #496,Researcher 7; Co-Author 47,https://arxiv.org/abs/2402.5878,,0,2026-01-16T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2405.2157,Scalable Reasoning Engine for AI Agents: Methodologies and Benchmark Study #497,Researcher 83; Co-Author 97,https://arxiv.org/abs/2405.2157,https://github.com/ai-lab/project-24052157,9167,2026-03-22T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2408.5103,Scalable Preference Optimization for AI Agents: Methodologies and Benchmark Study #498,Researcher 73; Co-Author 17,https://arxiv.org/abs/2408.5103,,0,2026-08-15T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2402.1279,Scalable Latent Diffusion for AI Agents: Methodologies and Benchmark Study #499,Researcher 74; Co-Author 29,https://arxiv.org/abs/2402.1279,,0,2026-04-15T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2409.6757,Scalable Reward Modeling for AI Agents: Methodologies and Benchmark Study #500,Researcher 49; Co-Author 90,https://arxiv.org/abs/2409.6757,https://github.com/ai-lab/project-24096757,7290,2026-05-19T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2404.8682,Scalable Multimodal Transformers for AI Agents: Methodologies and Benchmark Study #501,Researcher 87; Co-Author 84,https://arxiv.org/abs/2404.8682,https://github.com/ai-lab/project-24048682,1343,2026-06-20T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2409.5867,Scalable State Space Architecture for AI Agents: Methodologies and Benchmark Study #502,Researcher 72; Co-Author 48,https://arxiv.org/abs/2409.5867,https://github.com/ai-lab/project-24095867,2081,2026-04-15T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2404.8422,Scalable Preference Optimization for AI Agents: Methodologies and Benchmark Study #503,Researcher 46; Co-Author 75,https://arxiv.org/abs/2404.8422,https://github.com/ai-lab/project-24048422,2913,2026-07-28T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2404.8691,Scalable Graph Neural Networks for AI Agents: Methodologies and Benchmark Study #504,Researcher 96; Co-Author 16,https://arxiv.org/abs/2404.8691,https://github.com/ai-lab/project-24048691,817,2026-03-16T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2404.3128,Scalable Latent Diffusion for AI Agents: Methodologies and Benchmark Study #505,Researcher 54; Co-Author 7,https://arxiv.org/abs/2404.3128,https://github.com/ai-lab/project-24043128,1675,2026-02-23T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2409.6720,Scalable Vision-Language Alignment for AI Agents: Methodologies and Benchmark Study #506,Researcher 17; Co-Author 94,https://arxiv.org/abs/2409.6720,https://github.com/ai-lab/project-24096720,266,2026-04-19T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2406.2895,Scalable Reward Modeling for AI Agents: Methodologies and Benchmark Study #507,Researcher 17; Co-Author 21,https://arxiv.org/abs/2406.2895,,0,2026-01-24T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2401.9140,Scalable Multimodal Transformers for AI Agents: Methodologies and Benchmark Study #508,Researcher 92; Co-Author 37,https://arxiv.org/abs/2401.9140,https://github.com/ai-lab/project-24019140,2167,2026-08-16T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2407.1238,Scalable Sparse Mixture of Experts for AI Agents: Methodologies and Benchmark Study #509,Researcher 71; Co-Author 26,https://arxiv.org/abs/2407.1238,https://github.com/ai-lab/project-24071238,6653,2026-08-24T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2407.5245,Scalable Long-Context Attention for AI Agents: Methodologies and Benchmark Study #510,Researcher 23; Co-Author 55,https://arxiv.org/abs/2407.5245,https://github.com/ai-lab/project-24075245,4736,2026-03-27T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2404.5961,Scalable Multimodal Transformers for AI Agents: Methodologies and Benchmark Study #511,Researcher 63; Co-Author 97,https://arxiv.org/abs/2404.5961,,0,2026-02-26T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2405.4718,Scalable Synthetic Data Generation for AI Agents: Methodologies and Benchmark Study #512,Researcher 35; Co-Author 92,https://arxiv.org/abs/2405.4718,https://github.com/ai-lab/project-24054718,1153,2026-07-24T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2407.7071,Scalable State Space Architecture for AI Agents: Methodologies and Benchmark Study #513,Researcher 1; Co-Author 14,https://arxiv.org/abs/2407.7071,https://github.com/ai-lab/project-24077071,5958,2026-01-24T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2403.2916,Scalable Synthetic Data Generation for AI Agents: Methodologies and Benchmark Study #514,Researcher 30; Co-Author 39,https://arxiv.org/abs/2403.2916,https://github.com/ai-lab/project-24032916,4481,2026-07-25T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2405.7574,Scalable Sparse Mixture of Experts for AI Agents: Methodologies and Benchmark Study #515,Researcher 35; Co-Author 6,https://arxiv.org/abs/2405.7574,,0,2026-06-15T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2401.6550,Scalable Sparse Mixture of Experts for AI Agents: Methodologies and Benchmark Study #516,Researcher 41; Co-Author 70,https://arxiv.org/abs/2401.6550,https://github.com/ai-lab/project-24016550,3482,2026-07-11T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2405.2740,Scalable Long-Context Attention for AI Agents: Methodologies and Benchmark Study #517,Researcher 6; Co-Author 62,https://arxiv.org/abs/2405.2740,https://github.com/ai-lab/project-24052740,2440,2026-04-14T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2404.6915,Scalable Vision-Language Alignment for AI Agents: Methodologies and Benchmark Study #518,Researcher 94; Co-Author 73,https://arxiv.org/abs/2404.6915,https://github.com/ai-lab/project-24046915,7058,2026-02-22T00:00:00Z,2026-08-11T09:09:01.473915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2403.1545,Scalable State Space Architecture for AI Agents: Methodologies and Benchmark Study #519,Researcher 7; Co-Author 45,https://arxiv.org/abs/2403.1545,https://github.com/ai-lab/project-24031545,7395,2026-04-28T00:00:00Z,2026-08-11T09:09:01.474915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2406.7606,Scalable Sparse Mixture of Experts for AI Agents: Methodologies and Benchmark Study #520,Researcher 54; Co-Author 6,https://arxiv.org/abs/2406.7606,https://github.com/ai-lab/project-24067606,6288,2026-05-15T00:00:00Z,2026-08-11T09:09:01.474915Z
