raw_name,canonical_name,match_score,method,entity_type,timestamp
Dawn Industries,Dawn Industries,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.306387Z
Nex,Nex,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.306387Z
OneCLI,Onecli,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.306387Z
Wondering,Wondering,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.306387Z
Tracer,Tracer,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.306387Z
Amulet,Amulet,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.307723Z
Avoca Systems,Avoca Systems,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.307723Z
SubVysion,Subvysion,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.307723Z
"SpaceFlow Technologies, Inc.","Spaceflow Technologies, Inc.",50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.307723Z
Petrarch,Petrarch,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.307723Z
Locke,Locke,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.307723Z
Florin,Florin,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.307723Z
Earendil Robotics,Earendil Robotics,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.307723Z
Hebbian Robotics,Hebbian Robotics,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.307723Z
Hop Aero,Hop Aero,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.307723Z
Agent FM,Agent Fm,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.307723Z
OpenRelay,Openrelay,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.307723Z
Dock,Dock,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.307723Z
Verdict Machine,Verdict Machine,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.307723Z
HyperProbe,Hyperprobe,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.307723Z
Grip,Grip,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.307723Z
Skymerse,Skymerse,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.307723Z
Hubble,Hubble,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.307723Z
83 Sciences,83 Sciences,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.307723Z
Chromie,Chromie,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.308731Z
Lamb Labs,Lamb Labs,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.308731Z
Mireye,Mireye,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.308731Z
Derya,Derya,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.308731Z
Decawork,Decawork,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.308731Z
CarSignal,Carsignal,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.308731Z
Axelrod,Axelrod,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.308731Z
Levocred AI,Levocred Ai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.308731Z
Praxis AI,Praxis Ai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.308731Z
Care GP,Care Gp,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.308731Z
Radley,Radley,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.308731Z
Agnost AI,Agnost Ai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.308731Z
Agentcard,Agentcard,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.308731Z
ProvenMetal,Provenmetal,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.308731Z
Gamgee,Gamgee,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.308731Z
Inkbox,Inkbox,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.308731Z
Operon,Operon,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.308731Z
Cosmic Robotics,Cosmic Robotics,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.308731Z
Markov,Markov,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.308731Z
Lumeria,Lumeria,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.309731Z
Marengo,Marengo,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.309731Z
RonanRx Inc.,Ronanrx Inc.,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.309731Z
Executor,Executor,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.309731Z
Last Accounting Company,Last Accounting Company,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.309731Z
Pacific,Pacific,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.309731Z
Luca IQ,Luca Iq,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.309731Z
Financial Datasets,Financial Datasets,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.309731Z
TryNearby,Trynearby,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.309731Z
Computable,Computable,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.309731Z
Denta,Denta,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.309731Z
Isengard Industries Inc,Isengard Industries Inc,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.309731Z
Ekho Labs,Ekho Labs,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.309731Z
Moving Atoms,Moving Atoms,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.309731Z
Vestris,Vestris,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.309731Z
Ultrasonium,Ultrasonium,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.309731Z
Arbital,Arbital,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.310730Z
PokerClubHub,Pokerclubhub,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.310730Z
Neuron Industries,Neuron Industries,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.310730Z
Neuromorphic,Neuromorphic,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.310730Z
LATO,Lato,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.310730Z
Risklytics,Risklytics,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.310730Z
Daqstra,Daqstra,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.310730Z
Tenor,Tenor,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.310730Z
Qlo,Qlo,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.310730Z
Fabraix,Fabraix,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.310730Z
Omanta,Omanta,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.310730Z
Rational,Rational,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.310730Z
Aktoria Robotics,Aktoria Robotics,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.310730Z
Vendo,Vendo,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.310730Z
Click,Click,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.310730Z
Whitespace,Whitespace,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.310730Z
Orvixo,Orvixo,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.310730Z
Blue Frog Gaming,Blue Frog Gaming,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.310730Z
Almanac,Almanac,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.311731Z
TareBio,Tarebio,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.311731Z
Greypoint Industries,Greypoint Industries,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.311731Z
Graphify Labs,Graphify Labs,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.311731Z
Ooak Data,Ooak Data,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.311731Z
Nori,Nori,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.311731Z
6thSense,6Thsense,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.311731Z
Bloomy,Bloomy,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.311731Z
machine0,Machine0,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.311731Z
Pluto,Pluto,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.311731Z
Stratum Industries,Stratum Industries,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.311731Z
Peer,Peer,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.311731Z
Molagri,Molagri,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.311731Z
Cerenovus,Cerenovus,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.311731Z
Agency Tool Company,Agency Tool Company,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.311731Z
Standard Machines,Standard Machines,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.311731Z
Traceforce,Traceforce,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.311731Z
Definite,Definite,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.312730Z
Alkera AI,Alkera Ai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.312730Z
Rasyn,Rasyn,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.312730Z
Manifold,Manifold,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.312730Z
screenpipe,Screenpipe,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.312730Z
Zaplar,Zaplar,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.312730Z
Prodigy Research,Prodigy Research,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.312730Z
Touchmark,Touchmark,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.312730Z
Exosat,Exosat,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.312730Z
Codag,Codag,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.312730Z
Context.dev,Context.Dev,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.312730Z
Glen,Glean,88.88888888888889,FuzzyMatch,STARTUP,2026-08-12T03:04:08.312730Z
Stoa,Stoa,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.312730Z
Marble,Marble,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.312730Z
Audun,Audun,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.312730Z
COACH,Coach,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.313729Z
Alloovium,Alloovium,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.313729Z
Dialogus,Dialogus,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.313729Z
Mosaic,Mosaic,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.313729Z
Bizmark,Bizmark,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.313729Z
Riften,Riften,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.313729Z
Buildbox,Buildbox,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.313729Z
RealPact,Realpact,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.313729Z
GUILD,Guild,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.313729Z
Floracene,Floracene,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.313729Z
Rise Reforming,Rise Reforming,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.313729Z
Instaplay,Instaplay,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.313729Z
Verdant,Verdant,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.313729Z
IMPACT Drones,Impact Drones,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.313729Z
Insurf,Insurf,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.313729Z
Jcode,Jcode,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.314729Z
LemonLime,Lemonlime,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.314729Z
Gutgutgoose,Gutgutgoose,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.314729Z
Speko,Speko,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.314729Z
Synapse Semiconductor,Synapse Semiconductor,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.314729Z
Understudy Labs,Understudy Labs,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.314729Z
Rote,Rote,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.314729Z
Prized,Prized,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.314729Z
Maingen,Maingen,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.314729Z
Enact,Enact,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.314729Z
Rex,Rex,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.314729Z
Zomma,Zomma,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.314729Z
Nebula Security,Nebula Security,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.314729Z
Kara,Kara,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.314729Z
Trope,Trope,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.314729Z
Parasma,Parasma,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.314729Z
Belvedir,Belvedir,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.314729Z
Olam Labs,Olam Labs,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.314729Z
Egoist Machines,Egoist Machines,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.314729Z
Perceptron ML,Perceptron Ml,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.314729Z
Erinys,Erinys,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.314729Z
HERA,Hera,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.314729Z
Donkey,Donkey,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.314729Z
OpenTrade,Opentrade,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.316233Z
Hoplite,Hoplite,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.316233Z
CleverDeck,Cleverdeck,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.316233Z
Pango,Pango,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.316233Z
tash,Tash,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.316233Z
Torus,Torus,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.316233Z
Kebra,Kebra,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.316233Z
GitCafe,Gitcafe,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.316233Z
RightNow,Rightnow,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.316233Z
Akkari,Akkari,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.316233Z
HeyClicky,Heyclicky,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.316233Z
Rindler,Rindler,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.316233Z
Proprio Robotics,Proprio Robotics,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.316233Z
Huscarl,Huscarl,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.316233Z
Thomas,Thomas,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.316233Z
Cohesion,Cohesion,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.316233Z
Maquoketa Research,Maquoketa Research,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.316233Z
Intelligence Factory,Intelligence Factory,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.316233Z
Amorphic Labs,Amorphic Labs,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.317238Z
rekursiv.ai,Rekursiv.Ai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.317238Z
Clawvisor,Clawvisor,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.317238Z
Framewise Health,Framewise Health,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.317238Z
Arctic Health,Arctic Health,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.317238Z
Playabl.ai,Playabl.Ai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.317238Z
Enjamb Labs,Enjamb Labs,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.317238Z
Hyper,Hyper,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.317238Z
InsForge,Insforge,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.317238Z
ReasonBlocks,Reasonblocks,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.317238Z
Modern,Modern,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.317238Z
Panacea,Panacea,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.317238Z
CentralComs,Centralcoms,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.317238Z
KugelAudio,Kugelaudio,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.317238Z
Klaimee,Klaimee,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.317238Z
flowscope,Flowscope,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.317238Z
Trident,Trident,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.317238Z
Gigacatalyst,Gigacatalyst,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.318240Z
Arlo Industries,Arlo Industries,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.318240Z
Astraea,Astraea,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.318240Z
Lattice Health,Lattice Health,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.318240Z
Atlas Discovery,Atlas Discovery,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.318240Z
Manicule,Manicule,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.318240Z
Avea Robotics,Avea Robotics,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.318240Z
Mochatrade,Mochatrade,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.318240Z
Asendia AI,Asendia Ai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.318240Z
Revnu,Revnu,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.318745Z
Uno Wallet,Uno Wallet,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.318745Z
Arden,Arden,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.318745Z
AgentPhone,Agentphone,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.318745Z
Gravy,Gravy,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.318745Z
Kinect,Kinect,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.318745Z
Runtime,Runtime,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.318745Z
YouArt,Youart,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.318745Z
Expanse,Expanse,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.318745Z
CharacterQuilt,Characterquilt,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.318745Z
Pentagon,Pentagon,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.318745Z
Arzana,Arzana,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.318745Z
Auxos,Auxos,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.318745Z
ProjectX,Projectx,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.318745Z
Tolmo,Tolmo,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.318745Z
OpenWork,Openwork,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.318745Z
"Apollo Atomics, Inc.","Apollo Atomics, Inc.",50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.318745Z
General Aviation,General Aviation,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.318745Z
OpenProse,Openprose,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.319752Z
Aster,Aster,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.319752Z
Amboras,Amboras,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.319752Z
Hessian,Hessian,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.319752Z
RASPIRE,Raspire,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.319752Z
Plena Health,Plena Health,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.319752Z
TesterArmy,Testerarmy,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.319752Z
Eden Robotics,Eden Robotics,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.319752Z
Foaster,Foaster,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.319752Z
AquaShield,Aquashield,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.319752Z
Ornadyne,Ornadyne,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.319752Z
ANORIA,Anoria,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.319752Z
AbInitio Bio,Abinitio Bio,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.319752Z
Saudara AI,Saudara Ai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.319752Z
Pops,Pops,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.319752Z
Silmaril,Silmaril,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.319752Z
BioStack Platforms,Biostack Platforms,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.319752Z
Ardent,Ardent,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.319752Z
Kuli,Kuli,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.319752Z
Wato,Wato,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.319752Z
Tasklet,Tasklet,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.319752Z
Chronicle Labs,Chronicle Labs,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.319752Z
Walter,Walter,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.319752Z
Aseon Labs,Aseon Labs,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.319752Z
Soria,Soria,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.319752Z
Armature,Armature,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.319752Z
Collar,Collar,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.319752Z
PLAN0 AI,Plan0 Ai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.321177Z
Zibra Labs,Zibra Labs,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.321177Z
Ara,Ara,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.321177Z
ValCtrl,Valctrl,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.321177Z
General Instinct,General Instinct,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.321177Z
tday.com,Tday.Com,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.321177Z
ED1TH,Ed1Th,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.321177Z
Minicor,Minicor,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.321177Z
Degla Inc,Degla Inc,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.321177Z
Archer,Archer,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.321177Z
River Markets,River Markets,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.321177Z
smol machines,Smol Machines,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.321177Z
Allowance,Allowance,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.321177Z
Harbor,Harbor,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.321177Z
Alchemize,Alchemize,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.321177Z
Complir,Complir,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.321177Z
AICE,Aice,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.322184Z
Infera,Infera,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.322184Z
Mount,Mount,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.322184Z
Parrot,Parrot,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.322184Z
Result,Result,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.322184Z
Sidekick,Sidekick,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.322184Z
Prototyping.io,Prototyping.Io,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.322184Z
Lumius,Lumius,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.322184Z
Adialante,Adialante,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.322184Z
Savant,Savant,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.322184Z
Keyframe Labs,Keyframe Labs,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.322184Z
Voquill,Voquill,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.322184Z
Oddpool,Oddpool,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.322184Z
Ontora,Ontora,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.322184Z
Napkin Math,Napkin Math,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.322184Z
Gojiberry AI,Gojiberry Ai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.322184Z
Lab0,Lab0,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.322184Z
BentoLabs AI,Bentolabs Ai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.323184Z
Lamina Labs,Lamina Labs,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.323184Z
Kimpton AI,Kimpton Ai,50.0,PassthroughTitleCase,STARTUP,2026-08-12T03:04:08.323184Z
