schemaVersion,recordType,source_name,source_url,title,authors,paper_url,github_url,github_stars,published_date,collectedAt
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2507.02302v1,DoMIX: An Efficient Framework for Exploiting Domain Knowledge in Fine-Tuning,Dohoon Kim; Donghun Kang; Taesup Moon,http://arxiv.org/abs/2507.02302v1,https://github.com/dohoonkim-ai/DoMIX,0,2025-07-03T04:13:01Z,2026-08-12T02:54:26.065676Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2507.02092v1,Energy-Based Transformers are Scalable Learners and Thinkers,Alexi Gladstone; Ganesh Nanduru; Md Mofijul Islam; Peixuan Han; Hyeonjeong Ha,http://arxiv.org/abs/2507.02092v1,,0,2025-07-02T19:17:29Z,2026-08-12T02:54:25.525218Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2507.13348v1,VisionThink: Smart and Efficient Vision Language Model via Reinforcement Learning,Senqiao Yang; Junyi Li; Xin Lai; Bei Yu; Hengshuang Zhao,http://arxiv.org/abs/2507.13348v1,https://github.com/dvlab-research/VisionThink,0,2025-07-17T17:59:55Z,2026-08-12T02:54:26.881028Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2410.23022v4,Online Intrinsic Rewards for Decision Making Agents from Large Language Model Feedback,Qinqing Zheng; Mikael Henaff; Amy Zhang; Aditya Grover; Brandon Amos,http://arxiv.org/abs/2410.23022v4,https://github.com/facebookresearch/oni,0,2024-10-30T13:52:43Z,2026-08-12T02:54:26.145070Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2510.22370v1,BLIP-FusePPO: A Vision-Language Deep Reinforcement Learning Framework for Lane Keeping in Autonomous Vehicles,Seyed Ahmad Hosseini Miangoleh; Amin Jalal Aghdasian; Farzaneh Abdollahi,http://arxiv.org/abs/2510.22370v1,,0,2025-10-25T17:27:08Z,2026-08-12T02:54:25.525218Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2510.18636v1,C-SWAP: Explainability-Aware Structured Pruning for Efficient Neural Networks Compression,Baptiste Bauvin; Loïc Baret; Ola Ahmad,http://arxiv.org/abs/2510.18636v1,,0,2025-10-21T13:40:11Z,2026-08-12T02:54:25.525218Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2510.26474v1,Counteracting Matthew Effect in Self-Improvement of LVLMs through Head-Tail Re-balancing,Xin Guo; Zhiheng Xi; Yiwen Ding; Yitao Zhai; Xiaowei Shi,http://arxiv.org/abs/2510.26474v1,,0,2025-10-30T13:26:58Z,2026-08-12T02:54:25.525218Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2510.26038v1,Do Students Debias Like Teachers? On the Distillability of Bias Mitigation Methods,Jiali Cheng; Chirag Agarwal; Hadi Amiri,http://arxiv.org/abs/2510.26038v1,,0,2025-10-30T00:34:16Z,2026-08-12T02:54:25.525218Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2509.23655v1,Focusing on What Matters: Object-Agent-centric Tokenization for Vision Language Action models,Rokas Bendikas; Daniel Dijkman; Markus Peschl; Sanjay Haresh; Pietro Mazzaglia,http://arxiv.org/abs/2509.23655v1,,0,2025-09-28T05:42:53Z,2026-08-12T02:54:25.525218Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2207.00056v3,MultiViz: Towards Visualizing and Understanding Multimodal Models,Paul Pu Liang; Yiwei Lyu; Gunjan Chhablani; Nihal Jain; Zihao Deng,http://arxiv.org/abs/2207.00056v3,,0,2022-06-30T18:42:06Z,2026-08-12T02:54:25.525218Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2510.04477v1,MedCLM: Learning to Localize and Reason via a CoT-Curriculum in Medical Vision-Language Models,Soo Yong Kim; Suin Cho; Vincent-Daniel Yun; Gyeongyeon Hwang,http://arxiv.org/abs/2510.04477v1,,0,2025-10-06T04:26:39Z,2026-08-12T02:54:25.525218Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2412.14172v1,Learning from Massive Human Videos for Universal Humanoid Pose Control,Jiageng Mao; Siheng Zhao; Siqi Song; Tianheng Shi; Junjie Ye,http://arxiv.org/abs/2412.14172v1,,0,2024-12-18T18:59:56Z,2026-08-12T02:54:25.525218Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2507.23042v2,Goal-Based Vision-Language Driving,Santosh Patapati; Trisanth Srinivasan,http://arxiv.org/abs/2507.23042v2,,0,2025-07-30T19:12:42Z,2026-08-12T02:54:25.525218Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2510.16017v1,InfraGPT Smart Infrastructure: An End-to-End VLM-Based Framework for Detecting and Managing Urban Defects,Ibrahim Sheikh Mohamed; Abdullah Yahya Abdullah Omaisan,http://arxiv.org/abs/2510.16017v1,,0,2025-10-15T11:27:16Z,2026-08-12T02:54:25.525218Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2402.06665v2,The Essential Role of Causality in Foundation World Models for Embodied AI,Tarun Gupta; Wenbo Gong; Chao Ma; Nick Pawlowski; Agrin Hilmkil,http://arxiv.org/abs/2402.06665v2,,0,2024-02-06T17:15:33Z,2026-08-12T02:54:25.525218Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2405.00236v1,STT: Stateful Tracking with Transformers for Autonomous Driving,Longlong Jing; Ruichi Yu; Xu Chen; Zhengli Zhao; Shiwei Sheng,http://arxiv.org/abs/2405.00236v1,,0,2024-04-30T23:04:36Z,2026-08-12T02:54:25.525218Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2405.01583v1,MediFact at MEDIQA-M3G 2024: Medical Question Answering in Dermatology with Multimodal Learning,Nadia Saeed,http://arxiv.org/abs/2405.01583v1,,0,2024-04-27T20:03:47Z,2026-08-12T02:54:25.525218Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2403.19669v2,Analyzing the Roles of Language and Vision in Learning from Limited Data,Allison Chen; Ilia Sucholutsky; Olga Russakovsky; Thomas L. Griffiths,http://arxiv.org/abs/2403.19669v2,,0,2024-02-15T22:19:41Z,2026-08-12T02:54:25.525218Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2404.19696v1,Naturally Supervised 3D Visual Grounding with Language-Regularized Concept Learners,Chun Feng; Joy Hsu; Weiyu Liu; Jiajun Wu,http://arxiv.org/abs/2404.19696v1,,0,2024-04-30T16:44:18Z,2026-08-12T02:54:25.525218Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2310.02129v5,Unveiling the Pitfalls of Knowledge Editing for Large Language Models,Zhoubo Li; Ningyu Zhang; Yunzhi Yao; Mengru Wang; Xi Chen,http://arxiv.org/abs/2310.02129v5,https://github.com/zjunlp/PitfallsKnowledgeEditing,0,2023-10-03T15:10:46Z,2026-08-12T02:54:26.071158Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2408.11051v2,FLAME: Learning to Navigate with Multimodal LLM in Urban Environments,Yunzhe Xu; Yiyuan Pan; Zhe Liu; Hesheng Wang,http://arxiv.org/abs/2408.11051v2,,0,2024-08-20T17:57:46Z,2026-08-12T02:54:25.525218Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2406.11230v2,Multimodal Needle in a Haystack: Benchmarking Long-Context Capability of Multimodal Large Language Models,Hengyi Wang; Haizhou Shi; Shiwei Tan; Weiyi Qin; Wenyuan Wang,http://arxiv.org/abs/2406.11230v2,https://github.com/Wang-ML-Lab/multimodal-needle-in-a-haystack,0,2024-06-17T05:54:06Z,2026-08-12T02:54:26.073147Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2503.16408v1,RoboFactory: Exploring Embodied Agent Collaboration with Compositional Constraints,Yiran Qin; Li Kang; Xiufeng Song; Zhenfei Yin; Xiaohong Liu,http://arxiv.org/abs/2503.16408v1,,0,2025-03-20T17:58:38Z,2026-08-12T02:54:25.525218Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2503.02199v1,Words or Vision: Do Vision-Language Models Have Blind Faith in Text?,Ailin Deng; Tri Cao; Zhirui Chen; Bryan Hooi,http://arxiv.org/abs/2503.02199v1,,0,2025-03-04T02:21:07Z,2026-08-12T02:54:25.525218Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2503.13383v1,"Cream of the Crop: Harvesting Rich, Scalable and Transferable Multi-Modal Data for Instruction Fine-Tuning",Mengyao Lyu; Yan Li; Huasong Zhong; Wenhao Yang; Hui Chen,http://arxiv.org/abs/2503.13383v1,,0,2025-03-17T17:11:22Z,2026-08-12T02:54:25.525218Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2503.08929v1,HessianForge: Scalable LiDAR reconstruction with Physics-Informed Neural Representation and Smoothness Energy Constraints,Hrishikesh Viswanath; Md Ashiqur Rahman; Chi Lin; Damon Conover; Aniket Bera,http://arxiv.org/abs/2503.08929v1,https://github.com/HrishikeshVish/HessianForge,0,2025-03-11T22:18:51Z,2026-08-12T02:54:26.071158Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2303.02731v3,Virtual Guidance as a Mid-level Representation for Navigation with Augmented Reality,Hsuan-Kung Yang; Tsung-Chih Chiang; Jou-Min Liu; Ting-Ru Liu; Chun-Wei Huang,http://arxiv.org/abs/2303.02731v3,,0,2023-03-05T17:55:15Z,2026-08-12T02:54:25.525218Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2405.16406v4,SpinQuant: LLM quantization with learned rotations,Zechun Liu; Changsheng Zhao; Igor Fedorov; Bilge Soran; Dhruv Choudhary,http://arxiv.org/abs/2405.16406v4,https://github.com/facebookresearch/SpinQuant,0,2024-05-26T02:15:49Z,2026-08-12T02:54:26.072156Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2407.00902v3,From Introspection to Best Practices: Principled Analysis of Demonstrations in Multimodal In-Context Learning,Nan Xu; Fei Wang; Sheng Zhang; Hoifung Poon; Muhao Chen,http://arxiv.org/abs/2407.00902v3,,0,2024-07-01T01:57:21Z,2026-08-12T02:54:25.525218Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2405.17475v2,How Culturally Aware are Vision-Language Models?,Olena Burda-Lassen; Aman Chadha; Shashank Goswami; Vinija Jain,http://arxiv.org/abs/2405.17475v2,,0,2024-05-24T04:45:14Z,2026-08-12T02:54:25.526729Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2502.08640v2,Utility Engineering: Analyzing and Controlling Emergent Value Systems in AIs,Mantas Mazeika; Xuwang Yin; Rishub Tamirisa; Jaehyuk Lim; Bruce W. Lee,http://arxiv.org/abs/2502.08640v2,,0,2025-02-12T18:55:43Z,2026-08-12T02:54:25.526729Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2403.17124v2,Grounding Language Plans in Demonstrations Through Counterfactual Perturbations,Yanwei Wang; Tsun-Hsuan Wang; Jiayuan Mao; Michael Hagenow; Julie Shah,http://arxiv.org/abs/2403.17124v2,,0,2024-03-25T19:04:59Z,2026-08-12T02:54:25.526729Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2402.17767v3,Opening Articulated Structures in the Real World,Arjun Gupta; Michelle Zhang; Rishik Sathua; Saurabh Gupta,http://arxiv.org/abs/2402.17767v3,,0,2024-02-27T18:58:54Z,2026-08-12T02:54:25.526729Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2505.04851v1,CRAFT: Cultural Russian-Oriented Dataset Adaptation for Focused Text-to-Image Generation,Viacheslav Vasilev; Vladimir Arkhipkin; Julia Agafonova; Tatiana Nikulina; Evelina Mironova,http://arxiv.org/abs/2505.04851v1,,0,2025-05-07T23:29:28Z,2026-08-12T02:54:25.526729Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2306.04047v2,CAVEN: An Embodied Conversational Agent for Efficient Audio-Visual Navigation in Noisy Environments,Xiulong Liu; Sudipta Paul; Moitreya Chatterjee; Anoop Cherian,http://arxiv.org/abs/2306.04047v2,,0,2023-06-06T22:32:49Z,2026-08-12T02:54:25.526729Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2505.01425v1,GENMO: A GENeralist Model for Human MOtion,Jiefeng Li; Jinkun Cao; Haotian Zhang; Davis Rempe; Jan Kautz,http://arxiv.org/abs/2505.01425v1,,0,2025-05-02T17:59:55Z,2026-08-12T02:54:25.526729Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2404.14233v2,Detecting and Mitigating Hallucination in Large Vision Language Models via Fine-Grained AI Feedback,Wenyi Xiao; Ziwei Huang; Leilei Gan; Wanggui He; Haoyuan Li,http://arxiv.org/abs/2404.14233v2,,0,2024-04-22T14:46:10Z,2026-08-12T02:54:25.526729Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2403.15474v2,EC-IoU: Orienting Safety for Object Detectors via Ego-Centric Intersection-over-Union,Brian Hsuan-Cheng Liao; Chih-Hong Cheng; Hasan Esen; Alois Knoll,http://arxiv.org/abs/2403.15474v2,,0,2024-03-20T16:25:49Z,2026-08-12T02:54:25.526729Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2405.00740v4,Modeling Caption Diversity in Contrastive Vision-Language Pretraining,Samuel Lavoie; Polina Kirichenko; Mark Ibrahim; Mahmoud Assran; Andrew Gordon Wilson,http://arxiv.org/abs/2405.00740v4,,0,2024-04-30T01:19:18Z,2026-08-12T02:54:25.526729Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2412.01814v2,COSMOS: Cross-Modality Self-Distillation for Vision Language Pre-training,Sanghwan Kim; Rui Xiao; Mariana-Iuliana Georgescu; Stephan Alaniz; Zeynep Akata,http://arxiv.org/abs/2412.01814v2,https://github.com/ExplainableML/cosmos,0,2024-12-02T18:56:06Z,2026-08-12T02:54:26.580028Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2411.14927v2,LiDAR-based End-to-end Temporal Perception for Vehicle-Infrastructure Cooperation,Zhenwei Yang; Jilei Mao; Wenxian Yang; Yibo Ai; Yu Kong,http://arxiv.org/abs/2411.14927v2,,0,2024-11-22T13:34:29Z,2026-08-12T02:54:25.526729Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2504.04550v1,Advancing Egocentric Video Question Answering with Multimodal Large Language Models,Alkesh Patel; Vibhav Chitalia; Yinfei Yang,http://arxiv.org/abs/2504.04550v1,,0,2025-04-06T16:58:23Z,2026-08-12T02:54:25.526729Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2504.00254v1,ElaLoRA: Elastic & Learnable Low-Rank Adaptation for Efficient Model Fine-Tuning,Huandong Chang; Zicheng Ma; Mingyuan Ma; Zhenting Qi; Andrew Sabot,http://arxiv.org/abs/2504.00254v1,,0,2025-03-31T21:58:25Z,2026-08-12T02:54:25.526729Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2412.14295v2,Temporally Consistent Object-Centric Learning by Contrasting Slots,Anna Manasyan; Maximilian Seitzer; Filip Radovic; Georg Martius; Andrii Zadaianchuk,http://arxiv.org/abs/2412.14295v2,,0,2024-12-18T19:46:04Z,2026-08-12T02:54:25.526729Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2505.06993v2,Technical Report: Quantifying and Analyzing the Generalization Power of a DNN,Yuxuan He; Junpeng Zhang; Lei Cheng; Hongyuan Zhang; Quanshi Zhang,http://arxiv.org/abs/2505.06993v2,,0,2025-05-11T14:37:30Z,2026-08-12T02:54:25.526729Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2410.02381v4,MetaMetrics: Calibrating Metrics For Generation Tasks Using Human Preferences,Genta Indra Winata; David Anugraha; Lucky Susanto; Garry Kuwanto; Derry Tanti Wijaya,http://arxiv.org/abs/2410.02381v4,,0,2024-10-03T11:01:25Z,2026-08-12T02:54:25.526729Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2503.08241v1,HASARD: A Benchmark for Vision-Based Safe Reinforcement Learning in Embodied Agents,Tristan Tomilin; Meng Fang; Mykola Pechenizkiy,http://arxiv.org/abs/2503.08241v1,,0,2025-03-11T10:05:01Z,2026-08-12T02:54:25.526729Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2411.07223v2,Grounding Video Models to Actions through Goal Conditioned Exploration,Yunhao Luo; Yilun Du,http://arxiv.org/abs/2411.07223v2,,0,2024-11-11T18:43:44Z,2026-08-12T02:54:25.526729Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2503.22742v2,Adaptive Integrated Layered Attention (AILA),William Claster; Suhas KM; Dhairya Gundechia,http://arxiv.org/abs/2503.22742v2,,0,2025-03-26T19:32:31Z,2026-08-12T02:54:25.526729Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2401.01286v5,A Comprehensive Study of Knowledge Editing for Large Language Models,Ningyu Zhang; Yunzhi Yao; Bozhong Tian; Peng Wang; Shumin Deng,http://arxiv.org/abs/2401.01286v5,,0,2024-01-02T16:54:58Z,2026-08-12T02:54:25.526729Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2502.13487v2,Transferring Textual Preferences to Vision-Language Understanding through Model Merging,Chen-An Li; Tzu-Han Lin; Yun-Nung Chen; Hung-yi Lee,http://arxiv.org/abs/2502.13487v2,,0,2025-02-19T07:20:07Z,2026-08-12T02:54:25.526729Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2410.09972v1,Make the Pertinent Salient: Task-Relevant Reconstruction for Visual Control with Distractions,Kyungmin Kim; JB Lanier; Pierre Baldi; Charless Fowlkes; Roy Fox,http://arxiv.org/abs/2410.09972v1,,0,2024-10-13T19:24:07Z,2026-08-12T02:54:25.526729Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2106.05966v1,Learning by Watching,Jimuyang Zhang; Eshed Ohn-Bar,http://arxiv.org/abs/2106.05966v1,,0,2021-06-10T17:58:34Z,2026-08-12T02:54:25.526729Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2405.05876v1,Composable Part-Based Manipulation,Weiyu Liu; Jiayuan Mao; Joy Hsu; Tucker Hermans; Animesh Garg,http://arxiv.org/abs/2405.05876v1,,0,2024-05-09T16:04:14Z,2026-08-12T02:54:26.883017Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2101.00529v2,VinVL: Revisiting Visual Representations in Vision-Language Models,Pengchuan Zhang; Xiujun Li; Xiaowei Hu; Jianwei Yang; Lei Zhang,http://arxiv.org/abs/2101.00529v2,,0,2021-01-02T23:35:27Z,2026-08-12T02:54:26.883017Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/1903.02547v2,Tactical Rewind: Self-Correction via Backtracking in Vision-and-Language Navigation,Liyiming Ke; Xiujun Li; Yonatan Bisk; Ari Holtzman; Zhe Gan,http://arxiv.org/abs/1903.02547v2,,0,2019-03-06T18:54:55Z,2026-08-12T02:54:26.883017Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2508.05669v1,Fine-Tuning Vision-Language Models for Markdown Conversion of Financial Tables in Malaysian Audited Financial Reports,Jin Khye Tan; En Jun Choong; Ethan Jeremiah Chitty; Yan Pheng Choo; John Hsin Yang Wong,http://arxiv.org/abs/2508.05669v1,,0,2025-08-04T04:54:00Z,2026-08-12T02:54:26.883017Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2507.15846v3,GUI-G$^2$: Gaussian Reward Modeling for GUI Grounding,Fei Tang; Zhangxuan Gu; Zhengxi Lu; Xuyang Liu; Shuheng Shen,http://arxiv.org/abs/2507.15846v3,,0,2025-07-21T17:53:42Z,2026-08-12T02:54:26.883017Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2507.20520v1,AQUA: A Large Language Model for Aquaculture & Fisheries,Praneeth Narisetty; Uday Kumar Reddy Kattamanchi; Lohit Akshant Nimma; Sri Ram Kaushik Karnati; Shiva Nagendra Babu Kore,http://arxiv.org/abs/2507.20520v1,,0,2025-07-28T05:06:07Z,2026-08-12T02:54:26.884018Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2508.09830v1,RayletDF: Raylet Distance Fields for Generalizable 3D Surface Reconstruction from Point Clouds or Gaussians,Shenxing Wei; Jinxi Li; Yafei Yang; Siyuan Zhou; Bo Yang,http://arxiv.org/abs/2508.09830v1,,0,2025-08-13T14:05:21Z,2026-08-12T02:54:26.884018Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2508.09811v1,TRACE: Learning 3D Gaussian Physical Dynamics from Multi-view Videos,Jinxi Li; Ziyang Song; Bo Yang,http://arxiv.org/abs/2508.09811v1,,0,2025-08-13T13:43:01Z,2026-08-12T02:54:26.884018Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2406.09864v3,LUMA: A Benchmark Dataset for Learning from Uncertain and Multimodal Data,Grigor Bezirganyan; Sana Sellami; Laure Berti-Équille; Sébastien Fournier,http://arxiv.org/abs/2406.09864v3,https://github.com/bezirganyan/LUMA,0,2024-06-14T09:22:07Z,2026-08-12T02:54:27.719147Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2508.10416v1,CorrectNav: Self-Correction Flywheel Empowers Vision-Language-Action Navigation Model,Zhuoyuan Yu; Yuxing Long; Zihan Yang; Chengyan Zeng; Hongwei Fan,http://arxiv.org/abs/2508.10416v1,,0,2025-08-14T07:39:26Z,2026-08-12T02:54:26.884018Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2412.13810v3,CAD-Assistant: Tool-Augmented VLLMs as Generic CAD Task Solvers,Dimitrios Mallis; Ahmet Serdar Karadeniz; Sebastian Cavada; Danila Rukhovich; Niki Foteinopoulou,http://arxiv.org/abs/2412.13810v3,,0,2024-12-18T12:57:56Z,2026-08-12T02:54:26.884018Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2508.11584v2,Visual Perception Engine: Fast and Flexible Multi-Head Inference for Robotic Vision Tasks,Jakub Łucki; Jonathan Becktor; Georgios Georgakis; Rob Royce; Shehryar Khattak,http://arxiv.org/abs/2508.11584v2,,0,2025-08-15T16:42:23Z,2026-08-12T02:54:26.884018Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2409.03685v3,View-Invariant Policy Learning via Zero-Shot Novel View Synthesis,Stephen Tian; Blake Wulfe; Kyle Sargent; Katherine Liu; Sergey Zakharov,http://arxiv.org/abs/2409.03685v3,,0,2024-09-05T16:39:21Z,2026-08-12T02:54:26.884018Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2505.21981v1,Learning Compositional Behaviors from Demonstration and Language,Weiyu Liu; Neil Nie; Ruohan Zhang; Jiayuan Mao; Jiajun Wu,http://arxiv.org/abs/2505.21981v1,,0,2025-05-28T05:19:59Z,2026-08-12T02:54:26.884018Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2505.22946v1,NegVQA: Can Vision Language Models Understand Negation?,Yuhui Zhang; Yuchang Su; Yiming Liu; Serena Yeung-Levy,http://arxiv.org/abs/2505.22946v1,,0,2025-05-28T23:58:37Z,2026-08-12T02:54:26.885025Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2503.10622v2,Transformers without Normalization,Jiachen Zhu; Xinlei Chen; Kaiming He; Yann LeCun; Zhuang Liu,http://arxiv.org/abs/2503.10622v2,,0,2025-03-13T17:59:06Z,2026-08-12T02:54:26.885025Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2504.12137v1,Efficient Contrastive Decoding with Probabilistic Hallucination Detection - Mitigating Hallucinations in Large Vision Language Models -,Laura Fieback; Nishilkumar Balar; Jakob Spiegelberg; Hanno Gottschalk,http://arxiv.org/abs/2504.12137v1,,0,2025-04-16T14:50:25Z,2026-08-12T02:54:26.885025Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2410.10554v1,ROSAR: An Adversarial Re-Training Framework for Robust Side-Scan Sonar Object Detection,Martin Aubard; László Antal; Ana Madureira; Luis F. Teixeira; Erika Ábrahám,http://arxiv.org/abs/2410.10554v1,https://github.com/remaro-network/ROSAR-framework,0,2024-10-14T14:33:14Z,2026-08-12T02:54:27.128928Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2508.00669v1,Medical Reasoning in the Era of LLMs: A Systematic Review of Enhancement Techniques and Applications,Wenxuan Wang; Zizhan Ma; Meidan Ding; Shiyi Zheng; Shengyuan Liu,http://arxiv.org/abs/2508.00669v1,,0,2025-08-01T14:41:31Z,2026-08-12T02:54:26.885025Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2412.20104v5,SyncDiff: Synchronized Motion Diffusion for Multi-Body Human-Object Interaction Synthesis,Wenkun He; Yun Liu; Ruitao Liu; Li Yi,http://arxiv.org/abs/2412.20104v5,,0,2024-12-28T10:12:12Z,2026-08-12T02:54:26.885025Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2411.19378v2,Libra: Leveraging Temporal Images for Biomedical Radiology Analysis,Xi Zhang; Zaiqiao Meng; Jake Lever; Edmond S. L. Ho,http://arxiv.org/abs/2411.19378v2,,0,2024-11-28T21:07:22Z,2026-08-12T02:54:26.885025Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2503.02505v2,ROCKET-2: Steering Visuomotor Policy via Cross-View Goal Alignment,Shaofei Cai; Zhancun Mu; Anji Liu; Yitao Liang,http://arxiv.org/abs/2503.02505v2,,0,2025-03-04T11:16:46Z,2026-08-12T02:54:26.885025Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2410.08792v2,"VLM See, Robot Do: Human Demo Video to Robot Action Plan via Vision Language Model",Beichen Wang; Juexiao Zhang; Shuwen Dong; Irving Fang; Chen Feng,http://arxiv.org/abs/2410.08792v2,,0,2024-10-11T13:17:52Z,2026-08-12T02:54:26.885025Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2508.17334v2,Mind the (Language) Gap: Towards Probing Numerical and Cross-Lingual Limits of LVLMs,Somraj Gautam; Abhirama Subramanyam Penamakuri; Abhishek Bhandari; Gaurav Harit,http://arxiv.org/abs/2508.17334v2,,0,2025-08-24T12:43:27Z,2026-08-12T02:54:26.885025Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2509.20003v1,Table Detection with Active Learning,Somraj Gautam; Nachiketa Purohit; Gaurav Harit,http://arxiv.org/abs/2509.20003v1,,0,2025-09-24T11:22:30Z,2026-08-12T02:54:26.885025Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2312.04540v2,Sim-to-Real Causal Transfer: A Metric Learning Approach to Causally-Aware Interaction Representations,Ahmad Rahimi; Po-Chien Luan; Yuejiang Liu; Frano Rajič; Alexandre Alahi,http://arxiv.org/abs/2312.04540v2,https://github.com/vita-epfl/CausalSim2Real,0,2023-12-07T18:57:03Z,2026-08-12T02:54:27.160656Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2504.19267v3,VIST-GPT: Ushering in the Era of Visual Storytelling with LLMs?,Mohamed Gado; Towhid Taliee; Muhammad Memon; Dmitry Ignatov; Radu Timofte,http://arxiv.org/abs/2504.19267v3,,0,2025-04-27T14:55:51Z,2026-08-12T02:54:26.885025Z
