schemaVersion,recordType,source_name,source_url,entityName,employeeCount,description,category,collectedAt
1.0,STARTUP,Y Combinator Directory,https://codeparrot.ai/,Codeparrot Ai,2,Helps Developers build stunning UI Lightning Fast ⚡️,B2B,2026-08-12T02:01:29.933139Z
1.0,STARTUP,Y Combinator Directory,http://penguinai.app,Penguin Ai,3,AI Sales Rep for Website Intent Signals,B2B,2026-08-12T02:01:29.982212Z
1.0,STARTUP,Y Combinator Directory,http://www.gerostatealpha.com,Gerostate Alpha,6,Developing novel therapeutics for aging and chronic disease,Healthcare,2026-08-12T02:01:30.442176Z
1.0,STARTUP,Y Combinator Directory,http://www.passenger.ai,Passenger Ai,5,Software for robotaxi operations.,Industrials,2026-08-12T02:01:30.332504Z
1.0,STARTUP,Y Combinator Directory,https://pointapi.com,Point Api,5,Point stores things you send over and over again and helps you re-use…,B2B,2026-08-12T02:01:30.464172Z
1.0,STARTUP,Y Combinator Directory,http://www.passerineaircraft.com/,Passerine Aircraft,2,Passerine Aircraft is building the next generation of dronesWe are…,Industrials,2026-08-12T02:01:32.576188Z
1.0,STARTUP,Y Combinator Directory,http://bicycleai.com,Bicycle Ai,11,Bicycle AI provides customer support as a service. We work on top of…,B2B,2026-08-12T02:01:32.436529Z
1.0,STARTUP,Y Combinator Directory,http://www.smartalto.com,Smart Alto,8,Easiest way to set appointments with real estate leads,Real Estate and Construction,2026-08-12T02:01:33.263260Z
1.0,STARTUP,Y Combinator Directory,http://www.unionapt.live,Union Apartment,12,"Furnished Co-living Apartments for International Students, here in…",Real Estate and Construction,2026-08-12T02:01:32.818008Z
1.0,STARTUP,Y Combinator Directory,https://www.realartists.com,Real Artists,2,We make a fast and native issue tracker for software projects.,B2B,2026-08-12T02:01:32.532661Z
1.0,STARTUP,Y Combinator Directory,https://tellif.ai,Tell If Ai,2,"AI agents on real phones, growing brands across every platform.",B2B,2026-08-12T02:01:32.053528Z
1.0,STARTUP,Y Combinator Directory,https://bitstoatoms.com/,Bits To Atoms,3,Match job seekers to roles at deep technology startups.,Consumer,2026-08-12T02:01:32.245043Z
1.0,STARTUP,Y Combinator Directory,https://www.lio.ai,Lio (Formerly Asklio),80,The World's First Multi-Agent System for Procurement,B2B,2026-08-12T02:01:33.469714Z
1.0,STARTUP,Y Combinator Directory,https://www.omoi.com,Omoi (Formerly Azuki),3,Japanese comic subscription service,Consumer,2026-08-12T02:01:34.559516Z
1.0,STARTUP,Y Combinator Directory,https://www.buymeacoffee.com/,Buy Me A Coffee,30,Helping creators monetize,Consumer,2026-08-12T02:01:33.512979Z
1.0,STARTUP,Y Combinator Directory,http://valorwater.com,Valor Water Analytics,2,Valor Water Analytics delivers a SaaS platform to utilities to detect…,Industrials,2026-08-12T02:01:34.060005Z
1.0,STARTUP,Y Combinator Directory,https://milkyway.ai/,Milky Way Ai,5,Mobile app for CPG brands to connect to millions of stores globally,B2B,2026-08-12T02:01:32.777015Z
1.0,STARTUP,Y Combinator Directory,https://www.hudson-labs.com/,Hudson Labs (Formerly Bedrock Ai),5,AI-powered equity research software,B2B,2026-08-12T02:01:32.794013Z
1.0,STARTUP,Y Combinator Directory,https://getrest.app,Evolve (Makers Of Podcast App & Rest),23,"Rest is an AI sleep coach that helps you fix your sleep for good,…",Consumer,2026-08-12T02:01:33.284247Z
1.0,STARTUP,Y Combinator Directory,http://effectivealtruism.org,The Centre For Effective Altruism,15,We're your non-profit portfolio managers. We make giving to…,Unspecified,2026-08-12T02:01:34.123770Z
1.0,STARTUP,Y Combinator Directory,https://momentus.space,Momentus,125,The space infrastructure services company,Industrials,2026-08-12T02:01:33.283251Z
1.0,STARTUP,Y Combinator Directory,https://www.goatgroup.com/,Goat Group,1600,"Platform for the greatest products from the past, present and future.",Consumer,2026-08-12T02:01:32.815018Z
1.0,STARTUP,Y Combinator Directory,https://www.newfront.com/,Newfront,800,Modern insurance brokerage.,Fintech,2026-08-12T02:01:32.593613Z
1.0,STARTUP,Y Combinator Directory,http://www.bymason.com,Mason,65,Mason is the fastest way to take smart devices from idea to end user,B2B,2026-08-12T02:01:32.658695Z
1.0,STARTUP,Y Combinator Directory,http://quantierra.com,Quantierra,5,Sourcing investment real estate,Real Estate and Construction,2026-08-12T02:01:33.897596Z
1.0,STARTUP,Y Combinator Directory,https://www.numerionlabs.ai,Numerion Labs,67,Artificial intelligence for drug discovery.,Healthcare,2026-08-12T02:01:35.155217Z
1.0,STARTUP,Y Combinator Directory,http://www.spotangels.com,Spotangels,11,Waze for parking,Consumer,2026-08-12T02:01:33.447720Z
1.0,STARTUP,Y Combinator Directory,https://www.gbatteries.com,Gbatteries,25,Enabling li-ion batteries to charge ultra fast without compromising…,Industrials,2026-08-12T02:01:32.689688Z
1.0,STARTUP,Y Combinator Directory,https://goradar.com,Radar,120,RADAR is building technology to completely transform the in-store…,B2B,2026-08-12T02:01:34.400158Z
1.0,STARTUP,Y Combinator Directory,https://wondering.app,Wondering,2,"Duolingo for learning anything, but 10x better",Consumer,2026-08-12T02:01:33.167742Z
1.0,STARTUP,Y Combinator Directory,https://florin.inc,Florin,3,Florin is the insurance carrier with zero underwriters,Fintech,2026-08-12T02:01:32.459237Z
1.0,STARTUP,Y Combinator Directory,https://radley.health/,Radley,2,"AI-native, full-stack radiology practice",Healthcare,2026-08-12T02:01:32.866813Z
1.0,STARTUP,Y Combinator Directory,https://omanta.com/,Omanta,4,A research lab for one,Healthcare,2026-08-12T02:01:32.868810Z
1.0,STARTUP,Y Combinator Directory,https://prodigy.markets,Prodigy Research,2,Training the world's best foundation model for quantitative finance.,Fintech,2026-08-12T02:01:32.555190Z
1.0,STARTUP,Y Combinator Directory,https://www.maingen.ai/,Maingen,2,RL environments for industrial operations,Industrials,2026-08-12T02:01:32.520557Z
1.0,STARTUP,Y Combinator Directory,https://flowscope.com,Flowscope,2,AI-native consulting to map and automate business processes,B2B,2026-08-12T02:01:33.894631Z
1.0,STARTUP,Y Combinator Directory,https://tester.army,Testerarmy,4,"Test your app with AI, catch bugs before users do",B2B,2026-08-12T02:01:33.189901Z
1.0,STARTUP,Y Combinator Directory,https://www.walter.one,Walter,1,AI Employee for Manufacturing Operations,B2B,2026-08-12T02:01:32.821023Z
1.0,STARTUP,Y Combinator Directory,https://usecollarai.com,Collar,2,The platform for AI-native private market investors.,B2B,2026-08-12T02:01:33.342571Z
1.0,STARTUP,Y Combinator Directory,https://zibralabs.ai/,Zibra Labs,2,Distributed runtime for AI workloads at scale,B2B,2026-08-12T02:01:32.377745Z
1.0,STARTUP,Y Combinator Directory,https://www.useparrot.com/,Parrot,2,Agentic operating system for auto repair shops,B2B,2026-08-12T02:01:32.502318Z
1.0,STARTUP,Y Combinator Directory,https://laminalabs.ai,Lamina Labs,2,Near-real-time video infrastructure for LLMs,B2B,2026-08-12T02:01:32.908284Z
1.0,STARTUP,Y Combinator Directory,https://taigabilling.com,Taiga,2,Autonomous medical billing,Healthcare,2026-08-12T02:01:32.641596Z
1.0,STARTUP,Y Combinator Directory,https://pairio.com,Pairio,3,AI mobile app that helps factory technicians fix broken machines,B2B,2026-08-12T02:01:32.601043Z
1.0,STARTUP,Y Combinator Directory,https://rentahuman.ai,Rentahuman,3,Marketplace for AI agents to hire humans.,Consumer,2026-08-12T02:01:33.360010Z
1.0,STARTUP,Y Combinator Directory,https://www.trysaffron.ai/,Saffron,3,Helping your company find 10x engineers.,B2B,2026-08-12T02:01:32.505230Z
1.0,STARTUP,Y Combinator Directory,https://www.trymemoir.ai/,Memoir,2,Marketing campaigns from everything your team ships,B2B,2026-08-12T02:01:32.821023Z
1.0,STARTUP,Y Combinator Directory,https://wideframe.com,Wideframe,2,AI coworker for video editors to ship more video faster,B2B,2026-08-12T02:01:33.247260Z
1.0,STARTUP,Y Combinator Directory,https://litmushiring.com/,Litmus,3,Run an async work trial on every engineer you interview.,B2B,2026-08-12T02:01:33.082876Z
1.0,STARTUP,Y Combinator Directory,https://superpenguin.ai/,Carrot Labs,2,AI Cost Management: Track and attribute AI spend across every provider,B2B,2026-08-12T02:01:32.666696Z
1.0,STARTUP,Y Combinator Directory,https://www.zymbly.com,Zymbly,3,Automates admin for aircraft mechanics,B2B,2026-08-12T02:01:32.972887Z
1.0,STARTUP,Y Combinator Directory,https://getbalance.ai,Balance,4,Full-Stack AI Accounting,B2B,2026-08-12T02:01:32.970866Z
1.0,STARTUP,Y Combinator Directory,https://chasi.ai/,Chasi,2,AI Revenue Engine for the Equipment Industry,B2B,2026-08-12T02:01:33.020292Z
1.0,STARTUP,Y Combinator Directory,https://www.datoric.com,Datoric,2,Security-first training data,B2B,2026-08-12T02:01:32.892816Z
1.0,STARTUP,Y Combinator Directory,https://netter.ai,Netter,4,AI native Palantir for mid market.,B2B,2026-08-12T02:01:34.871808Z
1.0,STARTUP,Y Combinator Directory,https://polymathlabs.ai/,Polymath,6,Simulation environments to train & evaluate long-horizon AI agents,B2B,2026-08-12T02:01:32.677690Z
1.0,STARTUP,Y Combinator Directory,http://usereframe.ai,Reframe,1,"AI-native, hardware procurement marketplace",B2B,2026-08-12T02:01:34.005373Z
1.0,STARTUP,Y Combinator Directory,https://www.traverse.so,Traverse,1,Research lab solving non-verifiable work,B2B,2026-08-12T02:01:32.624060Z
1.0,STARTUP,Y Combinator Directory,https://www.usechamber.io,Chamber,4,The AIOps Agent for ML Teams,B2B,2026-08-12T02:01:32.606042Z
1.0,STARTUP,Y Combinator Directory,https://parameter.ai?utm_source=ycombinator&utm_medium=referral&utm_campaign=parameter-profile,Parameter (Fka Hex Security),10,Agentic Offensive Security at Scale,B2B,2026-08-12T02:01:33.286255Z
1.0,STARTUP,Y Combinator Directory,https://instinct.xyz,Instinct,5,Trade your instinct,Fintech,2026-08-12T02:01:33.267273Z
1.0,STARTUP,Y Combinator Directory,https://www.ventura.ai,Ventura,2,AI Workforce for Distributors and Manufacturers,Industrials,2026-08-12T02:01:33.976473Z
1.0,STARTUP,Y Combinator Directory,http://moritzlegal.com/,Moritz,10,Global AI-native law firm handling legal work with same-day turnaround,B2B,2026-08-12T02:01:33.987373Z
1.0,STARTUP,Y Combinator Directory,https://www.mousecat.ai,Mousecat,6,AI-powered fraud investigations,B2B,2026-08-12T02:01:32.727301Z
1.0,STARTUP,Y Combinator Directory,https://cignara.com/,Cignara,4,AI Customer Support for Fortune 500-scale enterprises,B2B,2026-08-12T02:01:32.669710Z
1.0,STARTUP,Y Combinator Directory,https://corvera.ai/,Corvera,4,The context layer for AI-native CPG brands,B2B,2026-08-12T02:01:32.921290Z
1.0,STARTUP,Y Combinator Directory,https://claimglide.com/,Claimglide,1,AI automated prior-auths for private medical practices,Healthcare,2026-08-12T02:01:33.571273Z
1.0,STARTUP,Y Combinator Directory,https://withspecific.com,Specific Labs,2,Audio and Enterprise Human Data for AI,B2B,2026-08-12T02:01:32.676689Z
1.0,STARTUP,Y Combinator Directory,https://www.zarnaai.com/,Zarna,4,AI Associates for Private Capital,B2B,2026-08-12T02:01:32.768036Z
1.0,STARTUP,Y Combinator Directory,https://cladlabs.ai,Clad Labs,2,the brainrot ide,Consumer,2026-08-12T02:01:35.272555Z
1.0,STARTUP,Y Combinator Directory,http://www.narrative-sports.com,Narrative,3,Video Intelligence for Sports,B2B,2026-08-12T02:01:34.414380Z
1.0,STARTUP,Y Combinator Directory,https://philon.ai/,Philon,1,General Purpose Robots,B2B,2026-08-12T02:01:33.610694Z
1.0,STARTUP,Y Combinator Directory,https://www.redapto.com/,Redapto,2,Enterprise AI Transformation Platform,B2B,2026-08-12T02:01:33.438165Z
1.0,STARTUP,Y Combinator Directory,https://helonic.com,Helonic,2,Automatic Construction Drawing Clash Detection,Real Estate and Construction,2026-08-12T02:01:32.980869Z
1.0,STARTUP,Y Combinator Directory,https://logosguard.com/,Logosguard,2,The sensitive data redaction layer for AI,B2B,2026-08-12T02:01:32.807721Z
1.0,STARTUP,Y Combinator Directory,https://getnivara.com/,Terrain,2,AI native GTM platform for the physical economy,B2B,2026-08-12T02:01:32.977870Z
1.0,STARTUP,Y Combinator Directory,https://clerked.ai,Clerked,3,AI clerks that automate your payables,B2B,2026-08-12T02:01:33.426149Z
1.0,STARTUP,Y Combinator Directory,https://askbron.ai/,Bron,2,TikTok for Sports Trading,Consumer,2026-08-12T02:01:33.417143Z
1.0,STARTUP,Y Combinator Directory,https://www.brickwiseai.com,Brickwise,2,AI property manager for landlords and estate agents,Real Estate and Construction,2026-08-12T02:01:35.108085Z
1.0,STARTUP,Y Combinator Directory,https://www.brickanta.com,Brickanta,11,Agentic AI for Society Builders,B2B,2026-08-12T02:01:33.524975Z
1.0,STARTUP,Y Combinator Directory,https://heyblue.com/,Blue,6,"Your phone finally has someone to run it. Plug in Blue, just ask.",Consumer,2026-08-12T02:01:34.154530Z
1.0,STARTUP,Y Combinator Directory,https://getburnt.ai/,Burnt,3,Agentic Operating System for Food Supply Chain,B2B,2026-08-12T02:01:34.438993Z
1.0,STARTUP,Y Combinator Directory,https://www.veritus.com,Veritus,10,AI agents for the consumer lending industry,Fintech,2026-08-12T02:01:35.553649Z
1.0,STARTUP,Y Combinator Directory,https://noso.so,Noso Labs,6,Build AI agents for field technicians to diagnose and sell 10x better,Industrials,2026-08-12T02:01:34.303909Z
1.0,STARTUP,Y Combinator Directory,https://fleetline.ai,Fleetline,11,Optimizing fleet planning with data driven algorithms,B2B,2026-08-12T02:01:35.075937Z
1.0,STARTUP,Y Combinator Directory,https://www.rebulk.com,Rebulk,3,Accurately measure and monitor bulk inventory,B2B,2026-08-12T02:01:35.392027Z
1.0,STARTUP,Y Combinator Directory,https://www.locatahealth.com/,Locata,4,AI Referral Automation for Primary Care Clinics,Healthcare,2026-08-12T02:01:34.765063Z
1.0,STARTUP,Y Combinator Directory,https://www.sigmanticai.com,Sigmanticai,2,The Cursor for Chip Design - Delivering Silicon-Ready Chip Designs…,B2B,2026-08-12T02:01:33.224449Z
1.0,STARTUP,Y Combinator Directory,https://foresight.tt/,Foresight,2,Consumer simulations for CPG market research,B2B,2026-08-12T02:01:33.217448Z
1.0,STARTUP,Y Combinator Directory,https://procindex.com/,Procindex,4,AI-powered accounting automation for construction and manufacturing,B2B,2026-08-12T02:01:33.217448Z
1.0,STARTUP,Y Combinator Directory,https://www.nozomio.com/,Nozomio,5,product lab solving context in ai,B2B,2026-08-12T02:01:33.218447Z
1.0,STARTUP,Y Combinator Directory,https://www.costream.ai,Costream,2,Indexing human dialogue through digital products,Consumer,2026-08-12T02:01:33.464721Z
1.0,STARTUP,Y Combinator Directory,https://www.trace.so/,Trace,3,Context-aware orchestration between humans and AI.,B2B,2026-08-12T02:01:33.277987Z
1.0,STARTUP,Y Combinator Directory,https://parachute-ai.com,Parachute,2,Y Combinator Startup,Healthcare,2026-08-12T02:01:35.014422Z
1.0,STARTUP,Y Combinator Directory,https://inductionlabs.com,Induction Labs,2,Building intellectually curious AI,B2B,2026-08-12T02:01:35.530079Z
1.0,STARTUP,Y Combinator Directory,https://www.panoptive.com,Panoptive,2,The continuous oversight engine for clinical trials,B2B,2026-08-12T02:01:35.005425Z
1.0,STARTUP,Y Combinator Directory,https://www.wedge.health,Wedge,2,Palantir for Healthcare AI Agents,Healthcare,2026-08-12T02:01:35.441470Z
1.0,STARTUP,Y Combinator Directory,https://tesora.ai,Tesora,5,Frontier AI for Actuaries,B2B,2026-08-12T02:01:34.897595Z
1.0,STARTUP,Y Combinator Directory,https://deepgrove.ai,Deepgrove,3,Frontier Intelligence. On Any Device.,B2B,2026-08-12T02:01:34.097191Z
1.0,STARTUP,Y Combinator Directory,https://imprezia.ai,Imprezia,4,The World's First AI Ad Network.,B2B,2026-08-12T02:01:35.221730Z
1.0,STARTUP,Y Combinator Directory,https://bitrig.com,Bitrig,3,"Vibe code, test, and deploy Swift apps. All from your iPhone.",B2B,2026-08-12T02:01:33.526975Z
1.0,STARTUP,Y Combinator Directory,https://www.topological.com,Topological,2,Physics-based foundation models for CAD optimization.,B2B,2026-08-12T02:01:33.608693Z
1.0,STARTUP,Y Combinator Directory,https://useplaygent.com,Playgent,2,Sandboxes for AI agents,Healthcare,2026-08-12T02:01:35.138195Z
1.0,STARTUP,Y Combinator Directory,https://closera.com,Closera,2,AI Shopping Agent for Your Ecommerce Store,B2B,2026-08-12T02:01:35.440472Z
1.0,STARTUP,Y Combinator Directory,https://www.getasap.us,Getasap,30,AI-Native Fresh Produce Logistics,B2B,2026-08-12T02:01:33.937940Z
1.0,STARTUP,Y Combinator Directory,https://pingo.ai,Pingo,6,AI companion that helps you learn languages,Consumer,2026-08-12T02:01:34.247795Z
1.0,STARTUP,Y Combinator Directory,https://fifthdoor.com,Fifth Door,3,Create and play games with AI,Consumer,2026-08-12T02:01:35.125085Z
1.0,STARTUP,Y Combinator Directory,https://preseen.com,Preseen,1,The AI forecasting company for global macro events.,B2B,2026-08-12T02:01:34.222921Z
1.0,STARTUP,Y Combinator Directory,https://theorem.dev,Theorem,4,Program verification so even your systems engineers can vibecode,B2B,2026-08-12T02:01:34.343407Z
1.0,STARTUP,Y Combinator Directory,https://oncactus.com,Cactus,2,All-In-One AI Growth Partner. Built for Trades.,B2B,2026-08-12T02:01:35.434552Z
1.0,STARTUP,Y Combinator Directory,https://www.pelica.com/,Pelica,5,Transforming healthcare operations with AI agents,Healthcare,2026-08-12T02:01:33.956916Z
1.0,STARTUP,Y Combinator Directory,https://syntheticsociety.ai/,Synthetic Society,2,Synthetic Users to Simulate Real Users,B2B,2026-08-12T02:01:33.883031Z
1.0,STARTUP,Y Combinator Directory,https://usethirdchair.com,Third Chair,8,AI-Native IP Enforcement Agent,B2B,2026-08-12T02:01:33.874912Z
1.0,STARTUP,Y Combinator Directory,https://thetasoftware.com,Theta,7,Specialized AI for Every Job,B2B,2026-08-12T02:01:34.445508Z
1.0,STARTUP,Y Combinator Directory,https://www.sixtyfour.ai/,Sixtyfour,12,Intelligence Infrastructure on People and Entities,B2B,2026-08-12T02:01:33.918535Z
1.0,STARTUP,Y Combinator Directory,https://voiceos.com,Voiceos,2,Say it and it's done. Voice is the new OS,Consumer,2026-08-12T02:01:35.774571Z
1.0,STARTUP,Y Combinator Directory,https://www.jeevyfabrication.com/,Jeevy Fabrication,3,AI Driven EPC - Weld Fabrication Contractor,B2B,2026-08-12T02:01:34.998423Z
1.0,STARTUP,Y Combinator Directory,https://www.trystratify.com,Stratify,2,AI agents that help you understand your customers' needs,B2B,2026-08-12T02:01:34.248801Z
1.0,STARTUP,Y Combinator Directory,https://www.clarm.com,Clarm,2,"Build governed AI agents on your own data, without code",B2B,2026-08-12T02:01:34.754560Z
1.0,STARTUP,Y Combinator Directory,https://www.ralo.com/,Ralo,2,AI-Native Mortgage Broker,Fintech,2026-08-12T02:01:34.690708Z
1.0,STARTUP,Y Combinator Directory,https://golf.dev/,Golf,1,Agentic AI Security and Governance,B2B,2026-08-12T02:01:35.933839Z
1.0,STARTUP,Y Combinator Directory,https://www.vybe.build,Vybe,8,Secure internal apps. Built by AI in seconds. Powered by your data.,B2B,2026-08-12T02:01:34.482668Z
1.0,STARTUP,Y Combinator Directory,https://vantel.com/,Vantel,5,AI Platform for Commercial Insurance Brokerages,Fintech,2026-08-12T02:01:35.898323Z
1.0,STARTUP,Y Combinator Directory,https://joindex.com,Dex,2,The AI Coworker in Chrome,B2B,2026-08-12T02:01:36.223429Z
1.0,STARTUP,Y Combinator Directory,https://www.tallyhq.com,Tally,2,Y Combinator Startup,Fintech,2026-08-12T02:01:35.221730Z
1.0,STARTUP,Y Combinator Directory,https://roark.ai,Roark,3,"Test, monitor, and improve your voice agents",B2B,2026-08-12T02:01:35.483987Z
1.0,STARTUP,Y Combinator Directory,https://www.retrofit.shop/,Retrofit,2,A vintage marketplace curated by AI,Consumer,2026-08-12T02:01:34.495656Z
1.0,STARTUP,Y Combinator Directory,https://calltree.ai,Calltree,14,Enterprise-grade AI support reps for call centers,B2B,2026-08-12T02:01:34.471650Z
1.0,STARTUP,Y Combinator Directory,https://www.nitrode.com,Nitrode,6,Frontier AI research to advance game development,B2B,2026-08-12T02:01:34.559516Z
1.0,STARTUP,Y Combinator Directory,https://gokarsa.com/,Karsa,2,Stablecoin neobank for emerging markets,Fintech,2026-08-12T02:01:34.927594Z
1.0,STARTUP,Y Combinator Directory,https://candor.security/,Candor,3,Protect your data and stop insider risk,B2B,2026-08-12T02:01:36.132116Z
1.0,STARTUP,Y Combinator Directory,https://lopus.ai,Lopus,2,Headless Data Team,B2B,2026-08-12T02:01:34.642178Z
1.0,STARTUP,Y Combinator Directory,https://stillwind.ai,Stillwind,4,Electrical Engineering Components Compaion,B2B,2026-08-12T02:01:35.725418Z
1.0,STARTUP,Y Combinator Directory,https://mosaic.so,Mosaic,5,Frontier Video Agents,Consumer,2026-08-12T02:01:35.023423Z
1.0,STARTUP,Y Combinator Directory,https://tergle.com,Tergle,1,AI Agents for Audit,B2B,2026-08-12T02:01:34.805608Z
1.0,STARTUP,Y Combinator Directory,https://www.inversionsemi.com,Inversion Semiconductor,9,"Manufacturing the most powerful chips, 15x faster",Industrials,2026-08-12T02:01:34.792592Z
1.0,STARTUP,Y Combinator Directory,https://maive.ai,Maive,2,AI for Home Services,B2B,2026-08-12T02:01:36.184479Z
1.0,STARTUP,Y Combinator Directory,https://www.usetrava.com/,Trava,1,AI agents for global trade compliance,B2B,2026-08-12T02:01:34.799595Z
1.0,STARTUP,Y Combinator Directory,https://ovlo.ai,Ovlo,2,Founder led hiring for London startups,B2B,2026-08-12T02:01:34.941603Z
1.0,STARTUP,Y Combinator Directory,https://www.vocalityhealth.com,Vocality Health,2,Voice AI for medical language translation,Healthcare,2026-08-12T02:01:34.985119Z
1.0,STARTUP,Y Combinator Directory,https://partcl.com/,Partcl,1,Design a chip in minutes,B2B,2026-08-12T02:01:35.232702Z
1.0,STARTUP,Y Combinator Directory,https://www.heytelo.com,Hey Telo,2,Voice AI for Home Services,B2B,2026-08-12T02:01:35.039431Z
1.0,STARTUP,Y Combinator Directory,https://careforce.ai/,Careforce,9,"AI Workers for Healthcare Orgs to Find, Call & Schedule More Patients.",Healthcare,2026-08-12T02:01:34.978117Z
1.0,STARTUP,Y Combinator Directory,https://ryvn.ai,Ryvn,5,Easy and secure customer cloud deployments,B2B,2026-08-12T02:01:35.445978Z
1.0,STARTUP,Y Combinator Directory,https://flyvaya.com,Vaya,2,Discover your next vacation for less.,Consumer,2026-08-12T02:01:36.668180Z
1.0,STARTUP,Y Combinator Directory,https://origami.chat/,Origami,10,Get your perfect customers with one prompt,B2B,2026-08-12T02:01:35.865634Z
1.0,STARTUP,Y Combinator Directory,https://reticular.com,Reticular,2,Scaling Genomic AI for Embryo Selection,Healthcare,2026-08-12T02:01:36.296574Z
1.0,STARTUP,Y Combinator Directory,https://www.endstack.com,Endstack,2,"The complete, collaborative workspace for humans and agents",B2B,2026-08-12T02:01:35.705300Z
1.0,STARTUP,Y Combinator Directory,https://www.vortexify.ai,Vortexify,2,Build full-stack applications for business operations with AI,B2B,2026-08-12T02:01:35.137194Z
1.0,STARTUP,Y Combinator Directory,https://raycaster.ai,Raycaster,3,AI for life sciences documents,B2B,2026-08-12T02:01:36.514544Z
1.0,STARTUP,Y Combinator Directory,https://www.trycandle.app/,Candle,2,Candle helps friends and couples grow closer daily in just 5 minutes.,Consumer,2026-08-12T02:01:35.499985Z
1.0,STARTUP,Y Combinator Directory,https://www.moonsethealth.com/,Moonset Health,6,"AI for Post-Acute Senior Care (Hospice, Home Health, Skilled Nursing…",B2B,2026-08-12T02:01:35.278553Z
1.0,STARTUP,Y Combinator Directory,https://www.riveterhq.com/,Riveter,2,Turn the web into structured data,B2B,2026-08-12T02:01:35.215709Z
1.0,STARTUP,Y Combinator Directory,https://simcare.ai,Simcare,7,AI avatars to scale healthcare training.,Healthcare,2026-08-12T02:01:35.839965Z
1.0,STARTUP,Y Combinator Directory,https://pipeshift.com,Pipeshift,10,Ultra-low latency inference cloud for real-time workloads,B2B,2026-08-12T02:01:35.994588Z
1.0,STARTUP,Y Combinator Directory,https://www.dayflow.so,Dayflow,2,"Generate a detailed log of everything you've worked on, automatically.",Consumer,2026-08-12T02:01:35.386027Z
1.0,STARTUP,Y Combinator Directory,https://www.elayne.com/,Elayne,8,"Estate settlement, from verified discovery to distribution",Fintech,2026-08-12T02:01:35.400036Z
1.0,STARTUP,Y Combinator Directory,https://voker.ai,Voker,6,The Agent Analytics Platform,B2B,2026-08-12T02:01:35.391026Z
1.0,STARTUP,Y Combinator Directory,https://bluedoor.sh/,Bluedoor,1,"The world's data, ready for AI",B2B,2026-08-12T02:01:35.544140Z
1.0,STARTUP,Y Combinator Directory,https://sonatoria.com,Sonatoria,2,Helping Startups Grow Organically,B2B,2026-08-12T02:01:37.698177Z
1.0,STARTUP,Y Combinator Directory,https://refactor.co,Refactor,3,"Deploying secure and reliable AI agents across healthcare, retail,…",B2B,2026-08-12T02:01:36.976416Z
1.0,STARTUP,Y Combinator Directory,https://laminar.sh,Laminar,6,Understand why your AI agent breaks. Iterate fast to fix it.,B2B,2026-08-12T02:01:36.135115Z
1.0,STARTUP,Y Combinator Directory,https://winfunc.com,Winfunc,2,ai-native security engineering for mission critical codebases,B2B,2026-08-12T02:01:36.624125Z
1.0,STARTUP,Y Combinator Directory,https://creativemode.net,Creativemode,5,Lovable for Minecraft mods,Consumer,2026-08-12T02:01:35.550650Z
1.0,STARTUP,Y Combinator Directory,https://www.runpulse.com/,Pulse,22,Production-grade unstructured document extraction,B2B,2026-08-12T02:01:35.719411Z
1.0,STARTUP,Y Combinator Directory,https://stormy.ai,Stormy,5,Al platform that makes social marketing as easy as running a Google…,B2B,2026-08-12T02:01:35.775572Z
1.0,STARTUP,Y Combinator Directory,https://kenley.ai/,Kenley,6,AI Agents for Advisory & Financial Services.,B2B,2026-08-12T02:01:37.703132Z
1.0,STARTUP,Y Combinator Directory,https://tivara.com,Tivara,2,The AI workforce for medical groups,Healthcare,2026-08-12T02:01:37.472299Z
1.0,STARTUP,Y Combinator Directory,https://cloudglue.dev,Cloudglue,4,The video context layer for AI.,B2B,2026-08-12T02:01:35.841961Z
1.0,STARTUP,Y Combinator Directory,https://www.retrofix.ai/,Retrofix,2,Automate any workflow using plain english,B2B,2026-08-12T02:01:35.847974Z
1.0,STARTUP,Y Combinator Directory,https://ideate.xyz,Ideate.Xyz,2,ideate.xyz is an AI-powered 3D art suite on the web,B2B,2026-08-12T02:01:37.566285Z
1.0,STARTUP,Y Combinator Directory,https://hexclave.com,Hexclave,7,The user infrastructure platform,B2B,2026-08-12T02:01:38.065208Z
1.0,STARTUP,Y Combinator Directory,https://www.mirurobotics.com,Miru,3,Config Management for Robotics,B2B,2026-08-12T02:01:36.082211Z
1.0,STARTUP,Y Combinator Directory,https://hireroger.com,Roger,2,Roger is an AI SDR that automates outbound sales and follows up 24/7.,B2B,2026-08-12T02:01:38.218968Z
1.0,STARTUP,Y Combinator Directory,http://www.indemni.com,Indemni,7,Cargo Theft and Fraud Prevention Platform,B2B,2026-08-12T02:01:37.431767Z
1.0,STARTUP,Y Combinator Directory,http://www.senso.ai,Senso,8,Control what AI says about you,B2B,2026-08-12T02:01:37.500297Z
1.0,STARTUP,Y Combinator Directory,https://www.polarfi.com,Polar,2,The smarter way to manage USD earnings globally,Fintech,2026-08-12T02:01:37.899791Z
1.0,STARTUP,Y Combinator Directory,https://deep24.com,Deep24,2,AI coach for your entire life,Education,2026-08-12T02:01:37.479300Z
1.0,STARTUP,Y Combinator Directory,https://www.modelml.com/,Model Ml,80,AI Workspace for Financial Services.,B2B,2026-08-12T02:01:36.124102Z
1.0,STARTUP,Y Combinator Directory,https://getjust.ai,Justai,4,Agentic Marketing Platform,B2B,2026-08-12T02:01:37.568284Z
